transaction_id,timestamp,user_id,receiver_id,amount,transaction_type,location,device_type,is_rooted_device,network_type,time_of_day,is_fraud
1479,2024-12-07 23:36:00,user_3997,user_3398,16118.31,send,Hyderabad,tablet,0,WiFi,evening,1
1480,2024-02-01 19:09:00,user_1277,user_1646,15323.27,receive,Mumbai,mobile,0,5G,evening,0
1481,2024-12-21 04:00:00,user_4226,user_1409,576.53,send,Kolkata,mobile,0,WiFi,night,1
1482,2024-06-16 03:23:00,user_936,user_2737,46478.73,receive,Ahmedabad,tablet,0,4G,night,0
1483,2024-12-26 07:06:00,user_3084,user_4805,22573.18,receive,Delhi,tablet,0,4G,morning,0
1484,2024-01-21 18:35:00,user_3436,user_2555,23822.42,send,Chennai,tablet,0,5G,evening,0
1485,2024-07-01 08:34:00,user_3118,user_3388,29462.26,merchant_payment,Kolkata,tablet,0,5G,morning,0
1486,2024-10-12 22:53:00,user_3050,user_312,3234.42,send,Hyderabad,mobile,0,4G,evening,1
1487,2024-08-23 23:26:00,user_1897,user_115,21204.37,receive,Delhi,mobile,0,5G,evening,0
1488,2024-02-19 23:48:00,user_3305,user_496,24936.9,merchant_payment,Bangalore,tablet,1,4G,evening,0
1489,2024-06-16 17:39:00,user_1458,user_3228,18616.99,merchant_payment,Delhi,tablet,0,4G,afternoon,0
1490,2024-08-12 01:42:00,user_3218,user_4920,22651.39,merchant_payment,Hyderabad,tablet,0,WiFi,night,0
1491,2024-09-26 12:51:00,user_1882,user_409,44676.67,send,Ahmedabad,tablet,0,WiFi,afternoon,1
1492,2024-01-19 19:29:00,user_591,user_1921,45674.29,merchant_payment,Mumbai,mobile,0,WiFi,evening,0
1493,2024-06-06 14:54:00,user_2109,user_2495,22342.08,receive,Mumbai,tablet,0,5G,afternoon,0
1494,2024-12-21 16:38:00,user_1450,user_4908,25356.93,receive,Delhi,mobile,0,4G,afternoon,1
1495,2024-01-05 19:34:00,user_3817,user_3350,28915.37,receive,Ahmedabad,mobile,0,WiFi,evening,1
1496,2024-12-04 22:42:00,user_401,user_853,19679.04,merchant_payment,Bangalore,tablet,0,4G,evening,0
1497,2024-06-02 11:12:00,user_1235,user_4077,40916.82,receive,Ahmedabad,tablet,0,4G,morning,1
1498,2024-05-13 02:27:00,user_3991,user_2202,570.75,receive,Mumbai,tablet,0,4G,night,0
1499,2024-02-04 17:40:00,user_4235,user_4242,45705.87,receive,Delhi,mobile,0,4G,afternoon,0
1500,2024-03-06 14:52:00,user_4529,user_4733,48206.27,receive,Pune,tablet,0,WiFi,afternoon,0
1501,2024-04-09 02:13:00,user_4411,user_3037,21082.75,send,Pune,mobile,0,5G,night,0
1502,2024-01-21 00:13:00,user_192,user_2185,16442.62,receive,Chennai,tablet,0,4G,night,0
1503,2024-07-29 23:04:00,user_3388,user_278,5826.08,receive,Ahmedabad,mobile,0,4G,evening,0
1504,2024-12-02 01:27:00,user_583,user_4564,36596.26,merchant_payment,Delhi,mobile,0,WiFi,night,0
1505,2024-01-19 15:40:00,user_238,user_1739,44758.18,receive,Ahmedabad,mobile,0,4G,afternoon,1
1506,2024-07-19 11:50:00,user_2280,user_4486,38671.03,receive,Chennai,mobile,0,5G,morning,1
1507,2024-05-29 09:15:00,user_863,user_775,34726.54,send,Bangalore,tablet,0,4G,morning,1
1508,2024-05-04 06:43:00,user_1393,user_1135,3566.49,receive,Pune,mobile,0,4G,morning,0
1509,2024-09-27 07:15:00,user_1424,user_4030,40899.89,receive,Hyderabad,tablet,0,5G,morning,0
1510,2024-03-03 00:06:00,user_3985,user_4928,14006.82,merchant_payment,Delhi,mobile,0,5G,night,0
1511,2024-03-29 22:23:00,user_1896,user_2100,20479.08,merchant_payment,Delhi,mobile,0,5G,evening,0
1512,2024-06-01 16:58:00,user_1920,user_798,12316.82,merchant_payment,Bangalore,mobile,0,5G,afternoon,1
1513,2024-10-02 14:04:00,user_2905,user_2050,47478.5,merchant_payment,Kolkata,mobile,0,WiFi,afternoon,0
1514,2024-06-12 00:08:00,user_917,user_673,26422.95,receive,Delhi,mobile,0,5G,night,0
1515,2024-10-13 03:10:00,user_1552,user_108,48355.54,receive,Pune,mobile,0,WiFi,night,0
1516,2024-02-05 07:10:00,user_1478,user_3859,42971.41,receive,Hyderabad,mobile,0,5G,morning,0
1517,2024-11-19 12:47:00,user_210,user_4836,37410.36,receive,Pune,tablet,0,4G,afternoon,0
1518,2024-08-04 11:27:00,user_2340,user_452,39458.13,merchant_payment,Mumbai,mobile,0,WiFi,morning,0
1519,2024-10-04 09:51:00,user_4537,user_4839,5230.6,send,Delhi,mobile,0,4G,morning,0
1520,2024-03-10 03:50:00,user_318,user_4072,16307.95,send,Kolkata,mobile,0,4G,night,0
1521,2024-04-26 02:14:00,user_4200,user_4523,19875.98,merchant_payment,Mumbai,tablet,0,4G,night,0
1522,2024-03-26 09:48:00,user_4636,user_1186,29654.95,receive,Chennai,tablet,0,WiFi,morning,0
1523,2024-09-08 18:44:00,user_3795,user_1328,15538.78,receive,Pune,mobile,0,WiFi,evening,0
1524,2024-09-28 06:28:00,user_3135,user_4818,679.66,send,Chennai,mobile,0,WiFi,morning,0
1525,2024-04-06 04:19:00,user_4538,user_2469,41217.01,merchant_payment,Ahmedabad,tablet,0,WiFi,night,0
1526,2024-06-29 09:43:00,user_3172,user_3943,24964.52,send,Delhi,mobile,0,WiFi,morning,0
1527,2024-10-26 06:11:00,user_2661,user_4033,40831.43,send,Delhi,tablet,0,WiFi,morning,0
1528,2024-07-25 12:59:00,user_3796,user_1065,37897.24,merchant_payment,Delhi,mobile,0,WiFi,afternoon,1
1529,2024-08-20 04:45:00,user_3790,user_2824,41343.61,send,Pune,mobile,0,4G,night,0
1530,2024-02-12 15:15:00,user_2140,user_4137,2345.05,receive,Ahmedabad,mobile,0,4G,afternoon,0
1531,2024-02-06 08:44:00,user_2513,user_220,48933.58,send,Bangalore,tablet,0,5G,morning,0
1532,2024-12-06 13:31:00,user_4167,user_3296,24697.51,send,Mumbai,mobile,1,WiFi,afternoon,0
1533,2024-09-01 08:13:00,user_1285,user_4966,13014.21,merchant_payment,Pune,tablet,0,4G,morning,0
1534,2024-08-31 02:41:00,user_472,user_4661,42024.77,send,Bangalore,mobile,0,WiFi,night,1
1535,2024-03-20 18:31:00,user_1238,user_1690,2325.76,send,Kolkata,mobile,0,WiFi,evening,0
1536,2024-07-02 23:53:00,user_908,user_4206,46668.28,send,Pune,mobile,0,5G,evening,0
1537,2024-04-26 22:55:00,user_3484,user_4712,13011.53,send,Ahmedabad,mobile,0,WiFi,evening,1
1538,2024-08-07 05:36:00,user_2849,user_3161,7178.61,receive,Delhi,tablet,0,4G,night,0
1539,2024-10-26 05:59:00,user_142,user_4191,24348.5,send,Delhi,tablet,0,5G,night,0
1540,2024-01-11 11:07:00,user_3321,user_2912,49734.66,receive,Hyderabad,tablet,0,5G,morning,0
1541,2024-11-21 21:09:00,user_3018,user_4054,7955.61,send,Pune,mobile,0,4G,evening,0
1542,2024-03-15 05:17:00,user_2547,user_3094,35833.36,receive,Hyderabad,tablet,0,4G,night,0
1543,2024-11-30 13:51:00,user_2707,user_2105,13384.3,receive,Delhi,tablet,0,WiFi,afternoon,0
1544,2024-01-19 10:34:00,user_1079,user_3436,6394.47,send,Delhi,mobile,0,4G,morning,0
1545,2024-10-31 09:34:00,user_3664,user_1896,36188.52,merchant_payment,Mumbai,tablet,0,4G,morning,0
1546,2024-03-20 11:52:00,user_865,user_2615,3154.27,merchant_payment,Hyderabad,mobile,0,5G,morning,1
1547,2024-07-24 14:47:00,user_2389,user_1429,45268.12,merchant_payment,Pune,mobile,0,WiFi,afternoon,0
1548,2024-06-14 15:43:00,user_1663,user_4876,7855.39,merchant_payment,Kolkata,tablet,0,4G,afternoon,0
1549,2024-06-16 08:18:00,user_3955,user_565,37935.4,merchant_payment,Bangalore,tablet,0,WiFi,morning,0
1550,2024-01-14 13:05:00,user_2858,user_4444,16389.61,merchant_payment,Bangalore,mobile,0,4G,afternoon,0
1551,2024-09-20 14:45:00,user_164,user_1396,49733.96,send,Mumbai,tablet,0,5G,afternoon,0
1552,2024-01-29 04:26:00,user_4256,user_1290,34395.86,receive,Hyderabad,tablet,0,5G,night,0
1553,2024-11-10 18:07:00,user_3295,user_1694,25943.89,send,Mumbai,tablet,0,WiFi,evening,0
1554,2024-12-16 00:09:00,user_4318,user_2544,48058.29,send,Delhi,tablet,0,WiFi,night,0
1555,2024-05-21 23:54:00,user_3749,user_2746,29254.13,merchant_payment,Mumbai,tablet,0,5G,evening,1
1556,2024-07-13 08:44:00,user_3460,user_2302,8879.05,send,Ahmedabad,tablet,0,5G,morning,0
1557,2024-03-24 05:19:00,user_4366,user_3323,964.57,receive,Delhi,tablet,0,4G,night,1
1558,2024-10-02 10:44:00,user_322,user_4163,41370.92,merchant_payment,Ahmedabad,tablet,0,5G,morning,1
1559,2024-11-03 15:04:00,user_1068,user_2782,35764.08,merchant_payment,Pune,mobile,0,WiFi,afternoon,0
1560,2024-06-25 12:15:00,user_1533,user_1521,10473.13,merchant_payment,Mumbai,mobile,0,WiFi,afternoon,0
1561,2024-06-11 11:07:00,user_3088,user_3394,4376.39,send,Bangalore,mobile,0,5G,morning,1
1562,2024-01-27 09:56:00,user_4693,user_1060,848.89,send,Bangalore,tablet,0,5G,morning,0
1563,2024-12-27 16:19:00,user_330,user_1604,2768.15,send,Mumbai,mobile,0,4G,afternoon,0
1564,2024-10-02 19:24:00,user_1416,user_3088,720.11,receive,Mumbai,mobile,0,5G,evening,0
1565,2024-05-21 06:53:00,user_1389,user_4053,2736.85,send,Hyderabad,mobile,0,4G,morning,1
1566,2024-11-23 17:26:00,user_4445,user_4815,26048.32,receive,Bangalore,mobile,0,WiFi,afternoon,0
1567,2024-12-23 19:34:00,user_890,user_1312,20305.01,receive,Pune,mobile,0,5G,evening,0
1568,2024-08-11 21:16:00,user_3924,user_4137,10564.5,merchant_payment,Chennai,mobile,0,WiFi,evening,0
1569,2024-04-27 22:59:00,user_911,user_4551,17237.84,merchant_payment,Mumbai,mobile,0,4G,evening,0
1570,2024-12-20 20:22:00,user_3107,user_2563,18763.56,receive,Kolkata,tablet,0,4G,evening,0
1571,2024-04-15 13:51:00,user_1602,user_240,21471.02,receive,Mumbai,tablet,0,4G,afternoon,0
1572,2024-08-22 15:05:00,user_3831,user_470,32871.0,receive,Ahmedabad,mobile,0,WiFi,afternoon,0
1573,2024-07-14 14:19:00,user_4239,user_1601,31551.87,receive,Hyderabad,mobile,0,5G,afternoon,0
1574,2024-12-21 03:00:00,user_4427,user_1919,13386.22,receive,Kolkata,mobile,0,5G,night,0
1575,2024-05-26 23:35:00,user_1740,user_4309,23429.23,receive,Mumbai,mobile,0,4G,evening,1
1576,2024-01-09 15:23:00,user_3449,user_1985,22258.87,receive,Delhi,tablet,0,WiFi,afternoon,1
1577,2024-05-12 09:33:00,user_472,user_1422,6424.86,merchant_payment,Hyderabad,mobile,0,5G,morning,0
1578,2024-02-23 13:26:00,user_1004,user_2864,47058.85,merchant_payment,Pune,tablet,0,5G,afternoon,0
1579,2024-10-19 21:16:00,user_3116,user_1511,31839.34,send,Pune,mobile,0,4G,evening,0
1580,2024-09-29 15:13:00,user_1674,user_4095,833.17,merchant_payment,Chennai,tablet,0,5G,afternoon,0
1581,2024-03-26 09:12:00,user_1976,user_2746,2359.45,send,Chennai,tablet,0,5G,morning,0
1582,2024-12-16 13:07:00,user_3911,user_2456,23777.94,merchant_payment,Bangalore,tablet,1,5G,afternoon,0
1583,2024-01-26 21:42:00,user_3327,user_2126,38383.27,receive,Chennai,mobile,0,WiFi,evening,0
1584,2024-04-28 16:01:00,user_4561,user_433,20576.84,receive,Bangalore,tablet,0,5G,afternoon,0
1585,2024-07-07 16:32:00,user_3445,user_4359,31140.13,send,Ahmedabad,mobile,0,5G,afternoon,0
1586,2024-02-23 22:58:00,user_3443,user_4310,46372.0,receive,Bangalore,tablet,0,5G,evening,0
1587,2024-07-29 03:32:00,user_903,user_1717,30436.63,receive,Kolkata,mobile,0,WiFi,night,0
1588,2024-07-05 06:08:00,user_3291,user_4595,9750.62,merchant_payment,Delhi,tablet,0,WiFi,morning,1
1589,2024-04-07 22:18:00,user_2976,user_3902,49633.76,merchant_payment,Pune,tablet,0,5G,evening,0
1590,2024-06-21 19:04:00,user_468,user_388,4830.22,merchant_payment,Hyderabad,tablet,0,4G,evening,0
1591,2024-12-16 10:43:00,user_4389,user_1898,35324.41,send,Mumbai,tablet,0,5G,morning,1
1592,2024-03-22 08:52:00,user_2202,user_1758,43352.87,send,Hyderabad,mobile,0,WiFi,morning,1
1593,2024-01-06 21:05:00,user_2259,user_1400,33651.9,receive,Mumbai,mobile,0,WiFi,evening,0
1594,2024-09-09 15:15:00,user_2931,user_404,6290.94,send,Hyderabad,tablet,0,4G,afternoon,0
1595,2024-05-12 05:21:00,user_857,user_1319,5232.77,receive,Ahmedabad,tablet,0,WiFi,night,0
1596,2024-06-06 02:11:00,user_4382,user_4077,44944.44,send,Kolkata,mobile,0,5G,night,0
1597,2024-12-28 06:40:00,user_1880,user_3676,11698.98,merchant_payment,Delhi,mobile,0,WiFi,morning,1
1598,2024-08-14 08:25:00,user_2510,user_3668,15279.5,receive,Kolkata,tablet,0,4G,morning,0
1599,2024-04-13 09:38:00,user_515,user_4148,1736.53,send,Bangalore,tablet,0,WiFi,morning,0
1600,2024-12-09 19:45:00,user_3118,user_3103,15530.29,send,Bangalore,mobile,0,4G,evening,1
1601,2024-02-11 09:52:00,user_1212,user_2360,44943.36,send,Pune,mobile,0,4G,morning,0
1602,2024-01-28 12:41:00,user_962,user_1107,28661.11,receive,Ahmedabad,mobile,0,WiFi,afternoon,0
1603,2024-01-01 22:15:00,user_3049,user_1068,2055.14,send,Mumbai,mobile,0,5G,evening,0
1604,2024-12-18 22:46:00,user_4314,user_798,14479.78,merchant_payment,Ahmedabad,tablet,0,5G,evening,1
1605,2024-11-09 20:56:00,user_1932,user_1670,45461.46,receive,Ahmedabad,tablet,0,4G,evening,0
1606,2024-06-30 20:45:00,user_4676,user_4386,43599.03,receive,Chennai,mobile,1,WiFi,evening,0
1607,2024-07-03 09:58:00,user_848,user_3719,23725.57,send,Bangalore,tablet,0,5G,morning,0
1608,2024-02-15 14:28:00,user_3791,user_4281,20221.35,receive,Kolkata,mobile,0,WiFi,afternoon,0
1609,2024-04-07 21:50:00,user_4279,user_3273,671.41,send,Kolkata,tablet,0,WiFi,evening,0
1610,2024-02-28 15:10:00,user_904,user_941,7044.3,merchant_payment,Pune,mobile,0,4G,afternoon,0
1611,2024-03-19 23:52:00,user_2515,user_2452,21154.6,send,Delhi,tablet,0,WiFi,evening,0
1612,2024-03-13 05:51:00,user_3497,user_331,43442.79,receive,Bangalore,mobile,0,WiFi,night,0
1613,2024-03-07 08:09:00,user_3695,user_3227,45425.84,merchant_payment,Mumbai,tablet,0,4G,morning,1
1614,2024-03-20 07:42:00,user_4777,user_4719,46269.13,send,Pune,tablet,0,4G,morning,0
1615,2024-12-19 10:44:00,user_4751,user_2410,8416.71,merchant_payment,Delhi,mobile,0,4G,morning,0
1616,2024-08-12 20:28:00,user_235,user_2225,28838.72,merchant_payment,Kolkata,tablet,0,5G,evening,1
1617,2024-09-24 08:02:00,user_2904,user_1291,48579.81,receive,Delhi,tablet,0,WiFi,morning,0
1618,2024-09-01 12:06:00,user_4740,user_350,25751.13,merchant_payment,Bangalore,mobile,0,5G,afternoon,1
1619,2024-03-08 04:38:00,user_794,user_256,14976.43,receive,Bangalore,mobile,0,4G,night,0
1620,2024-02-22 16:15:00,user_3415,user_4136,6173.75,merchant_payment,Bangalore,tablet,0,WiFi,afternoon,1
1621,2024-08-25 03:52:00,user_2918,user_910,19678.67,receive,Mumbai,mobile,0,4G,night,0
1622,2024-09-23 23:33:00,user_2969,user_3421,30272.87,send,Ahmedabad,mobile,0,5G,evening,0
1623,2024-05-22 14:48:00,user_2196,user_1018,41439.96,send,Kolkata,tablet,0,4G,afternoon,0
1624,2024-06-25 19:33:00,user_1485,user_2799,18066.66,merchant_payment,Mumbai,mobile,0,4G,evening,0
1625,2024-10-04 18:23:00,user_4755,user_1220,13753.14,merchant_payment,Hyderabad,tablet,0,WiFi,evening,0
1626,2024-05-30 06:08:00,user_3013,user_1433,24836.02,receive,Ahmedabad,mobile,0,WiFi,morning,1
1627,2024-01-11 19:31:00,user_2268,user_806,30121.78,merchant_payment,Delhi,mobile,0,5G,evening,0
1628,2024-03-24 20:50:00,user_763,user_4080,46710.16,merchant_payment,Pune,mobile,0,WiFi,evening,0
1629,2024-05-14 16:28:00,user_1791,user_526,23228.22,merchant_payment,Ahmedabad,mobile,0,5G,afternoon,1
1630,2024-10-19 16:37:00,user_4047,user_4010,2874.06,receive,Chennai,mobile,0,4G,afternoon,0
1631,2024-11-13 06:27:00,user_1210,user_2485,1947.47,receive,Kolkata,mobile,0,4G,morning,0
1632,2024-06-15 20:10:00,user_2497,user_1396,30565.26,merchant_payment,Mumbai,mobile,0,5G,evening,0
1633,2024-05-21 02:17:00,user_4950,user_4951,11223.5,send,Kolkata,tablet,0,4G,night,0
1634,2024-05-16 12:35:00,user_1058,user_1688,21649.76,receive,Chennai,tablet,0,5G,afternoon,0
1635,2024-03-21 22:27:00,user_486,user_246,16001.52,receive,Chennai,mobile,0,5G,evening,0
1636,2024-04-16 19:26:00,user_4893,user_3915,45269.06,send,Mumbai,mobile,0,WiFi,evening,0
1637,2024-05-20 08:53:00,user_2228,user_2379,32071.55,merchant_payment,Ahmedabad,mobile,0,5G,morning,0
1638,2024-08-06 02:13:00,user_668,user_1372,26294.27,send,Hyderabad,mobile,0,5G,night,1
1639,2024-07-30 06:47:00,user_2120,user_957,35432.97,receive,Pune,mobile,0,4G,morning,0
1640,2024-10-27 12:30:00,user_768,user_818,26124.04,receive,Pune,tablet,0,WiFi,afternoon,0
1641,2024-08-26 00:48:00,user_2376,user_285,39716.76,send,Mumbai,tablet,0,4G,night,0
1642,2024-06-27 06:17:00,user_944,user_2046,43411.41,send,Hyderabad,mobile,0,4G,morning,0
1643,2024-03-10 09:40:00,user_3617,user_2955,39236.75,merchant_payment,Hyderabad,mobile,0,5G,morning,1
1644,2024-10-31 09:27:00,user_2889,user_332,30182.24,send,Kolkata,mobile,0,WiFi,morning,0
1645,2024-11-02 14:15:00,user_2998,user_3118,46507.97,send,Mumbai,tablet,0,4G,afternoon,0
1646,2024-11-02 19:08:00,user_1510,user_2367,46897.11,receive,Ahmedabad,tablet,0,WiFi,evening,0
1647,2024-02-09 04:25:00,user_3932,user_2654,34418.28,merchant_payment,Bangalore,mobile,0,WiFi,night,0
1648,2024-01-07 05:49:00,user_2763,user_3604,16262.51,receive,Hyderabad,tablet,0,4G,night,1
1649,2024-03-15 05:45:00,user_4233,user_3369,48720.5,send,Hyderabad,mobile,0,WiFi,night,1
1650,2024-06-18 03:44:00,user_313,user_787,18159.05,send,Ahmedabad,tablet,0,WiFi,night,0
1651,2024-04-23 14:00:00,user_4271,user_44,9819.4,merchant_payment,Kolkata,mobile,0,4G,afternoon,0
1652,2024-05-22 11:35:00,user_1946,user_4681,17379.55,send,Delhi,mobile,0,4G,morning,0
1653,2024-06-01 05:49:00,user_2682,user_2787,22700.62,merchant_payment,Ahmedabad,tablet,0,WiFi,night,0
1654,2024-09-23 04:34:00,user_773,user_4977,42527.96,send,Delhi,mobile,0,WiFi,night,1
1655,2024-09-10 08:03:00,user_3416,user_537,2047.86,send,Mumbai,mobile,1,4G,morning,1
1656,2024-06-14 22:00:00,user_69,user_2835,10947.9,send,Pune,mobile,0,WiFi,evening,1
1657,2024-06-20 17:47:00,user_3995,user_3011,22485.41,merchant_payment,Pune,mobile,0,5G,afternoon,0
1658,2024-03-16 17:07:00,user_3217,user_4790,28418.8,send,Delhi,mobile,0,WiFi,afternoon,0
1659,2024-04-12 18:12:00,user_1877,user_4755,32165.17,receive,Kolkata,mobile,0,4G,evening,0
1660,2024-12-24 14:01:00,user_1580,user_126,35166.15,merchant_payment,Kolkata,mobile,0,WiFi,afternoon,0
1661,2024-01-04 20:24:00,user_1933,user_3777,16533.01,receive,Bangalore,tablet,0,4G,evening,0
1662,2024-11-18 18:44:00,user_1715,user_4021,32827.24,send,Pune,mobile,0,4G,evening,0
1663,2024-07-02 16:06:00,user_3113,user_206,22451.8,receive,Hyderabad,tablet,0,5G,afternoon,0
1664,2024-06-09 06:32:00,user_2645,user_556,29137.76,send,Chennai,tablet,0,WiFi,morning,0
1665,2024-05-14 02:07:00,user_1598,user_2739,42932.74,receive,Kolkata,tablet,0,5G,night,0
1666,2024-06-19 01:15:00,user_4332,user_4597,48554.96,receive,Mumbai,tablet,0,WiFi,night,1
1667,2024-09-15 22:47:00,user_2273,user_732,21195.14,send,Kolkata,tablet,0,5G,evening,0
1668,2024-12-04 17:38:00,user_2516,user_2549,34808.17,merchant_payment,Delhi,tablet,0,4G,afternoon,0
1669,2024-06-12 21:46:00,user_2751,user_3530,22688.3,merchant_payment,Hyderabad,tablet,0,4G,evening,0
1670,2024-04-29 06:54:00,user_1573,user_1090,40724.33,receive,Pune,mobile,0,4G,morning,1
1671,2024-02-29 21:32:00,user_28,user_2070,7039.13,merchant_payment,Bangalore,tablet,0,4G,evening,1
1672,2024-02-28 21:16:00,user_2814,user_1069,14878.31,merchant_payment,Bangalore,mobile,0,4G,evening,1
1673,2024-08-02 14:18:00,user_107,user_2114,22587.76,merchant_payment,Kolkata,tablet,0,WiFi,afternoon,0
1674,2024-12-11 17:57:00,user_727,user_4481,5613.18,receive,Bangalore,mobile,0,WiFi,afternoon,0
1675,2024-09-07 14:37:00,user_4768,user_4334,41419.72,receive,Kolkata,tablet,0,4G,afternoon,1
1676,2024-03-02 10:35:00,user_2395,user_3532,20742.43,merchant_payment,Delhi,mobile,0,4G,morning,0
1677,2024-01-23 04:37:00,user_3665,user_3581,45654.17,receive,Hyderabad,mobile,0,5G,night,0
1678,2024-11-28 21:15:00,user_4412,user_4644,26566.22,send,Bangalore,mobile,0,WiFi,evening,1
1679,2024-01-18 18:06:00,user_1484,user_1608,1244.29,receive,Ahmedabad,mobile,0,4G,evening,0
1680,2024-10-06 21:34:00,user_3221,user_182,8476.18,send,Delhi,mobile,0,4G,evening,1
1681,2024-04-11 01:18:00,user_1747,user_1066,31317.11,send,Bangalore,mobile,0,WiFi,night,0
1682,2024-07-27 13:57:00,user_2506,user_3489,27123.84,receive,Pune,tablet,0,5G,afternoon,1
1683,2024-10-20 10:50:00,user_3024,user_1947,19340.51,merchant_payment,Hyderabad,tablet,0,4G,morning,0
1684,2024-07-25 02:11:00,user_81,user_4664,5114.51,receive,Ahmedabad,mobile,0,5G,night,1
1685,2024-03-02 13:01:00,user_1665,user_3073,41790.3,receive,Hyderabad,tablet,0,5G,afternoon,0
1686,2024-02-10 01:46:00,user_2170,user_3290,38306.26,merchant_payment,Chennai,mobile,1,4G,night,0
1687,2024-10-31 08:40:00,user_2901,user_2058,1155.83,send,Mumbai,mobile,0,WiFi,morning,1
1688,2024-05-28 16:13:00,user_4507,user_2547,34880.48,merchant_payment,Mumbai,mobile,0,4G,afternoon,0
1689,2024-02-10 00:59:00,user_4824,user_3866,47010.28,send,Mumbai,mobile,0,5G,night,0
1690,2024-08-15 19:38:00,user_2198,user_161,48437.47,send,Kolkata,mobile,1,5G,evening,1
1691,2024-12-08 06:25:00,user_1873,user_1511,5930.94,send,Hyderabad,mobile,0,4G,morning,0
1692,2024-09-25 04:20:00,user_128,user_2082,39093.23,send,Delhi,tablet,0,4G,night,0
1693,2024-01-29 16:46:00,user_20,user_659,28837.68,send,Hyderabad,mobile,0,5G,afternoon,0
1694,2024-03-10 09:01:00,user_1699,user_4174,18206.37,send,Mumbai,tablet,0,4G,morning,0
1695,2024-09-26 09:21:00,user_4059,user_3697,9442.36,send,Hyderabad,mobile,0,5G,morning,1
1696,2024-08-13 18:16:00,user_4148,user_1258,22917.06,send,Chennai,tablet,0,4G,evening,0
1697,2024-11-02 21:11:00,user_3559,user_3682,47318.61,send,Kolkata,tablet,0,WiFi,evening,0
1698,2024-08-04 23:57:00,user_4137,user_1789,40202.59,receive,Kolkata,mobile,0,4G,evening,0
1699,2024-05-13 20:14:00,user_1957,user_1998,44231.47,merchant_payment,Bangalore,mobile,0,WiFi,evening,0
1700,2024-01-16 04:18:00,user_2147,user_3565,18996.52,receive,Kolkata,mobile,0,5G,night,0
1701,2024-02-06 07:26:00,user_3387,user_3279,22425.36,receive,Ahmedabad,mobile,0,5G,morning,0
1702,2024-10-12 08:38:00,user_2704,user_1462,38214.22,merchant_payment,Kolkata,tablet,0,WiFi,morning,0
1703,2024-07-17 07:43:00,user_508,user_4009,45053.92,merchant_payment,Hyderabad,tablet,0,4G,morning,0
1704,2024-10-20 06:43:00,user_2888,user_2858,26354.16,merchant_payment,Kolkata,tablet,0,5G,morning,0
1705,2024-11-10 18:35:00,user_2294,user_1332,36039.42,merchant_payment,Hyderabad,mobile,0,5G,evening,1
1706,2024-07-08 17:41:00,user_1642,user_478,49469.83,send,Mumbai,tablet,0,4G,afternoon,0
1707,2024-05-08 13:33:00,user_766,user_1120,21534.33,merchant_payment,Bangalore,tablet,0,4G,afternoon,0
1708,2024-01-10 10:39:00,user_3786,user_990,35432.04,merchant_payment,Chennai,tablet,0,WiFi,morning,0
1709,2024-04-06 09:05:00,user_1071,user_3468,6773.11,send,Ahmedabad,tablet,0,WiFi,morning,0
1710,2024-04-16 22:37:00,user_939,user_1929,24777.16,receive,Chennai,tablet,0,4G,evening,1
1711,2024-10-28 05:29:00,user_3592,user_900,23790.61,merchant_payment,Mumbai,mobile,0,4G,night,0
1712,2024-03-01 11:19:00,user_152,user_708,17521.67,send,Ahmedabad,mobile,0,5G,morning,0
1713,2024-01-11 18:29:00,user_1456,user_77,28174.71,send,Pune,tablet,0,WiFi,evening,0
1714,2024-05-21 04:11:00,user_4107,user_1702,4446.93,receive,Mumbai,tablet,0,WiFi,night,0
1715,2024-12-15 00:02:00,user_1444,user_1129,23913.34,merchant_payment,Bangalore,mobile,0,WiFi,night,0
1716,2024-03-28 02:51:00,user_4713,user_3449,12065.49,merchant_payment,Pune,mobile,0,5G,night,1
1717,2024-02-29 07:10:00,user_2111,user_2024,1842.94,send,Mumbai,tablet,0,5G,morning,0
1718,2024-05-09 14:30:00,user_1157,user_3900,20057.31,receive,Delhi,mobile,0,4G,afternoon,0
1719,2024-09-13 22:59:00,user_4554,user_4684,16247.79,merchant_payment,Ahmedabad,tablet,0,5G,evening,0
1720,2024-12-19 03:45:00,user_4612,user_540,27606.9,send,Hyderabad,tablet,0,WiFi,night,0
1721,2024-07-07 12:37:00,user_2326,user_3741,3333.67,receive,Mumbai,tablet,0,WiFi,afternoon,0
1722,2024-09-26 23:33:00,user_3169,user_3074,28781.01,send,Pune,tablet,0,WiFi,evening,1
1723,2024-06-05 10:21:00,user_3391,user_4065,46547.55,receive,Ahmedabad,tablet,0,WiFi,morning,1
1724,2024-02-06 01:23:00,user_1968,user_3214,41477.55,send,Delhi,tablet,0,WiFi,night,0
1725,2024-01-15 02:05:00,user_1790,user_1669,19884.65,send,Kolkata,mobile,0,4G,night,0
1726,2024-03-27 23:44:00,user_3079,user_3517,31953.99,merchant_payment,Pune,tablet,0,5G,evening,1
1727,2024-04-27 04:19:00,user_1853,user_4431,26458.79,merchant_payment,Pune,tablet,0,4G,night,0
1728,2024-04-10 03:23:00,user_2469,user_4243,28156.09,merchant_payment,Kolkata,mobile,0,WiFi,night,1
1729,2024-11-12 02:00:00,user_3435,user_1462,39749.67,send,Mumbai,mobile,0,WiFi,night,0
